,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
15421,Associato confermato,CAPRIOGLIO Alberto,M,INSUBRIA,,MED/28,06/F1,Scienze Chirurgiche e Morfologiche,2014,06 - Scienze mediche
15422,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CAPRIOLI Flavio Andrea,M,MILANO,,MED/12,06/D4,FISIOPATOLOGIA MEDICO-CHIRURGICA E DEI TRAPIANTI,2014,06 - Scienze mediche
15423,Ricercatore,CAPRIOTTI Gabriela,F,"ROMA ""La Sapienza""",,MED/36,06/I1,Scienze medico-chirurgiche e di Medicina traslazionale,2014,06 - Scienze mediche
15424,Ricercatore,CAPRISTO Carlo,M,"CAMPANIA - ""L. VANVITELLI""",,MED/38,06/G1,"DIPARTIMENTO DELLA DONNA, DEL BAMBINO E DI CHIRURGIA GENERALE E SPECIALISTICA",2014,06 - Scienze mediche
15425,Ricercatore,CAPRISTO Esmeralda,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/09,06/B1,MEDICINA INTERNA E GERIATRIA,2014,06 - Scienze mediche
15426,Associato confermato,CAPSONI Franco,M,MILANO,,MED/16,06/D3,Scienze biomediche per la salute,2014,06 - Scienze mediche
15427,Ricercatore,CAPUANO Aniello,M,SIENA,,MED/50,06/N1,Biotecnologie Mediche,2014,06 - Scienze mediche
15428,Ordinario,CAPUCCI Alessandro,M,Politecnica delle MARCHE,,MED/11,06/D1,SCIENZE BIOMEDICHE E SANITA' PUBBLICA,2014,06 - Scienze mediche
15429,Ordinario,CAPUNZO Mario,M,SALERNO,,MED/42,06/M1,Medicina e Chirurgia,2014,06 - Scienze mediche
15430,Ricercatore,CAPURSI Teresa,F,BARI,,MED/40,06/H1,Scienze Biomediche ed Oncologia Umana,2014,06 - Scienze mediche
15431,Ricercatore,CAPURSO Cristiano,M,FOGGIA,,MED/09,06/B1,SCIENZE MEDICHE E CHIRURGICHE,2014,06 - Scienze mediche
15432,Ordinario,CAPUTI Sergio,M,CHIETI-PESCARA,,MED/28,06/F1,"Scienze Mediche, Orali e Biotecnologiche",2014,06 - Scienze mediche
15433,Ricercatore,CAPUTI IAMBRENGHI Lucrezia,F,BARI,,MED/18,06/C1,Dell'Emergenza e dei Trapianti di Organi (DETO),2014,06 - Scienze mediche
15434,Associato confermato,CAPUTI IAMBRENGHI Onofrio,M,BARI,,MED/18,06/C1,Dell'Emergenza e dei Trapianti di Organi (DETO),2014,06 - Scienze mediche
15435,Associato confermato,CAPUTO Antonella,F,PADOVA,,MED/07,06/A3,MEDICINA MOLECOLARE - DMM,2014,06 - Scienze mediche
15436,Ricercatore,CAPUTO Salvatore,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/09,06/B1,MEDICINA INTERNA E GERIATRIA,2014,06 - Scienze mediche
15437,Ricercatore,CAPUTO Valentina,F,PALERMO,,MED/35,06/D4,Biomedico di Medicina Interna e Specialistica (DIBIMIS),2014,06 - Scienze mediche
15438,Ricercatore,CAPUTO Viviana,F,"ROMA ""La Sapienza""",,MED/03,06/A1,Medicina sperimentale,2014,06 - Scienze mediche
15439,Ricercatore,CARABELLESE Felice Francesco,M,BARI,,MED/43,06/M2,"Dipartimento ""Interdisciplinare di Medicina (DIM)""",2014,06 - Scienze mediche
15440,Associato,CARACENI Paolo,M,BOLOGNA,,MED/09,06/B1,Scienze Mediche e Chirurgiche,2014,06 - Scienze mediche
15441,Ricercatore,CARADONNA Carola,F,PALERMO,,MED/28,06/F1,"Discipline Chirurgiche, Oncologiche e Stomatologiche (Di.Chir.On.S.)",2014,06 - Scienze mediche
15442,Ricercatore,CARADONNA Luigi,M,PALERMO,,MED/29,06/E3,"Discipline Chirurgiche, Oncologiche e Stomatologiche (Di.Chir.On.S.)",2014,06 - Scienze mediche
15443,Ordinario,CARAFFA Auro,M,PERUGIA,,MED/33,06/F4,SCIENZE CHIRURGICHE E BIOMEDICHE,2014,06 - Scienze mediche
15444,Ricercatore,CARAI Antonio,M,CAGLIARI,,MED/08,06/A4,"Sanità pubblica, Medicina clinica e Molecolare",2014,06 - Scienze mediche
15445,Ricercatore,CARAMANICO Luciano,M,"ROMA ""La Sapienza""",,MED/18,06/C1,Scienze e biotecnologie medico-chirurgiche,2014,06 - Scienze mediche
15446,Ricercatore,CARAMATTI Cecilia,F,PARMA,,MED/15,06/D3,MEDICINA CLINICA E SPERIMENTALE,2014,06 - Scienze mediche
15447,Associato confermato,CARAMELLA Davide,M,PISA,,MED/36,06/I1,RICERCA TRASLAZIONALE E DELLE NUOVE TECNOLOGIE IN MEDICINA E CHIRURGIA,2014,06 - Scienze mediche
15448,Ricercatore,CARAMIA Francesca,F,"ROMA ""La Sapienza""",,MED/37,06/I1,Neurologia e psichiatria,2014,06 - Scienze mediche
15449,Associato confermato,CARAMIA Maria,F,"ROMA ""Tor Vergata""",,MED/26,06/D6,Scienze e Tecnologie della Formazione,2014,06 - Scienze mediche
15450,Associato confermato,CARAMORI Gaetano,M,FERRARA,,MED/10,06/D1,Scienze mediche,2014,06 - Scienze mediche
15451,Ricercatore,CARANCI Ferdinando,M,Napoli Federico II,,MED/37,06/I1,Scienze Biomediche Avanzate,2014,06 - Scienze mediche
15452,Ordinario,CARANDENTE Franca,F,MILANO,,MED/09,06/B1,Scienze biomediche per la salute,2014,06 - Scienze mediche
15453,Associato confermato,CARANDENTE GIARRUSSO Patrizia,F,Napoli Federico II,,MED/46,06/N1,Medicina Molecolare e Biotecnologie Mediche,2014,06 - Scienze mediche
15454,Associato confermato,CARASSITI Massimiliano,M,"Univ. ""Campus Bio-Medico"" di ROMA",Medicina e Chirurgia,MED/41,06/L1,CENTRO INTEGRATO DI RICERCA (C.I.R.),2014,06 - Scienze mediche
15455,Ricercatore,CARATOZZOLO Marcello,M,"ROMA ""La Sapienza""",,MED/36,06/I1,"Scienze radiologiche, oncologiche e anatomo-patologiche",2014,06 - Scienze mediche
15456,Ricercatore,CARAVALE Barbara,F,"ROMA ""La Sapienza""",,MED/39,06/G1,Psicologia dei processi di sviluppo e socializzazione,2014,06 - Scienze mediche
15457,Associato confermato,CARBOGNANI Paolo,M,PARMA,,MED/21,06/E1,SCIENZE CHIRURGICHE,2014,06 - Scienze mediche
15458,Ricercatore,CARBONARA Paolo,M,BOLOGNA,,MED/10,06/D1,"Medicina Specialistica, Diagnostica e Sperimentale",2014,06 - Scienze mediche
15459,Ricercatore,CARBONARO Antonio,M,CATANIA,,MED/40,06/H1,CHIRURGIA GENERALE E SPECIALITÀ MEDICO-CHIRURGICHE,2014,06 - Scienze mediche
15460,Associato confermato,CARBONE Antonio,M,"ROMA ""La Sapienza""",,MED/24,06/E2,Scienze e biotecnologie medico-chirurgiche,2014,06 - Scienze mediche
15461,Associato confermato,CARBONE Arnaldo,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/08,06/A4,ANATOMIA PATOLOGICA,2014,06 - Scienze mediche
15462,Ordinario,CARBONE Ennio,M,CATANZARO,,MED/04,06/A2,Medicina Sperimentale e Clinica,2014,06 - Scienze mediche
15463,Ricercatore,CARBONE Francesca,F,Napoli Federico II,,MED/22,06/E1,Sanità Pubblica,2014,06 - Scienze mediche
15464,Ricercatore,CARBONE Iacopo,M,"ROMA ""La Sapienza""",,MED/36,06/I1,"Scienze radiologiche, oncologiche e anatomo-patologiche",2014,06 - Scienze mediche
15465,Associato confermato,CARBONE Umberto,M,Napoli Federico II,,MED/50,06/N1,Sanità Pubblica,2014,06 - Scienze mediche
15466,Ricercatore,CARBONI Isabella,F,"ROMA ""Tor Vergata""",,MED/35,06/D4,Medicina dei sistemi,2014,06 - Scienze mediche
15467,Ricercatore,CARBOTTA Sabino,M,"ROMA ""La Sapienza""",,MED/11,06/D1,Scienze chirurgiche,2014,06 - Scienze mediche
15468,Ordinario,CARCANO Giulio,M,INSUBRIA,,MED/18,06/C1,Scienze Chirurgiche e Morfologiche,2014,06 - Scienze mediche
15469,Ordinario,CARCASSI Carlo,M,CAGLIARI,,MED/03,06/A1,Scienze Mediche Mario Aresu,2014,06 - Scienze mediche
15470,Associato confermato,CARCOFORO Paolo,M,FERRARA,,MED/18,06/C1,"Morfologia, chirurgia e medicina sperimentale",2014,06 - Scienze mediche
15471,Ricercatore,CARDAIOLI Gabriela,F,PERUGIA,,MED/26,06/D6,MEDICINA,2014,06 - Scienze mediche
15472,Associato,CARDALI Salvatore,M,MESSINA,,MED/27,06/E3,NEUROSCIENZE,2014,06 - Scienze mediche
15473,Associato confermato,CARDELLI Patrizia,F,"ROMA ""La Sapienza""",,MED/05,06/A2,Medicina clinica e molecolare,2014,06 - Scienze mediche
15474,Ricercatore,CARDELLI Pierluigi,M,"ROMA ""Tor Vergata""",,MED/28,06/F1,Scienze Cliniche e Medicina Traslazionale,2014,06 - Scienze mediche
15475,Ricercatore,CARDI Maurizio,M,"ROMA ""La Sapienza""",,MED/18,06/C1,"Chirurgia ""Pietro Valdoni""",2014,06 - Scienze mediche
15476,Ricercatore,CARDI' Francesco,M,CATANIA,,MED/18,06/C1,CHIRURGIA GENERALE E SPECIALITÀ MEDICO-CHIRURGICHE,2014,06 - Scienze mediche
15477,Ricercatore,CARDIA Giulio,M,MESSINA,,MED/43,06/M2,SCIENZE BIOMEDICHE E DELLE IMMAGINI MORFOLOGICHE E FUNZIONALI,2014,06 - Scienze mediche
15478,Ricercatore,CARDIA Giuseppe,M,BARI,,MED/22,06/E1,Dell'Emergenza e dei Trapianti di Organi (DETO),2014,06 - Scienze mediche
15479,Ricercatore,CARDIA Giuseppina,F,BARI,,MED/30,06/F2,"Scienze Mediche di Base, Neuroscienze ed Organi di Senso",2014,06 - Scienze mediche
15480,Associato confermato,CARDILLO Carmine,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/09,06/B1,PATOLOGIA SPECIALE MEDICA E SEMEIOTICA MEDICA,2014,06 - Scienze mediche
15481,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CARDINALE Vincenzo,M,"ROMA ""La Sapienza""",,MED/12,06/D4,SCIENZE E BIOTECNOLOGIE MEDICO-CHIRURGICHE,2014,06 - Scienze mediche
15482,Ricercatore,CARDONA Francesco Carmelo Giovanni,M,"ROMA ""La Sapienza""",,MED/39,06/G1,Pediatria e neuropsichiatria infantile,2014,06 - Scienze mediche
15483,Ricercatore,CARDONI Francesca,F,"ROMA ""La Sapienza""",,MED/44,06/M2,"Scienze anatomiche, istologiche, medico-legali e dell'apparato locomotore",2014,06 - Scienze mediche
15484,Associato confermato,CARDUCCI Annalaura,F,PISA,,MED/42,06/M1,BIOLOGIA,2014,06 - Scienze mediche
15485,Associato confermato,CARDUCCI Carla,F,"ROMA ""La Sapienza""",,MED/05,06/A2,Medicina sperimentale,2014,06 - Scienze mediche
15486,Associato confermato,CAREGARO Lorenza,F,PADOVA,,MED/49,06/D2,MEDICINA - DIMED,2014,06 - Scienze mediche
15487,Associato,CARELLI Valerio,M,BOLOGNA,,MED/26,06/D6,Scienze Biomediche e Neuromotorie,2014,06 - Scienze mediche
15488,Associato confermato,CARERJ Scipione,M,MESSINA,,MED/11,06/D1,MEDICINA CLINICA E SPERIMENTALE,2014,06 - Scienze mediche
15489,Associato confermato,CARETTA Quintilio,M,FIRENZE,,MED/50,06/N1,Medicina Sperimentale e Clinica,2014,06 - Scienze mediche
15490,Ricercatore,CARIANI Stefano,M,BOLOGNA,,MED/18,06/C1,Scienze Mediche e Chirurgiche,2014,06 - Scienze mediche
15491,Ricercatore,CARICATO Anselmo,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/41,06/L1,ANESTESIOLOGIA E RIANIMAZIONE,2014,06 - Scienze mediche
15492,Associato confermato,CARICATO Marco,M,"Univ. ""Campus Bio-Medico"" di ROMA",Medicina e Chirurgia,MED/18,06/C1,CENTRO INTEGRATO DI RICERCA (C.I.R.),2014,06 - Scienze mediche
15493,Ricercatore,CARICO Elisabetta,F,"ROMA ""La Sapienza""",,MED/05,06/A2,Medicina clinica e molecolare,2014,06 - Scienze mediche
15494,Associato confermato,CARINCI Francesco,M,FERRARA,,MED/29,06/E3,"Morfologia, chirurgia e medicina sperimentale",2014,06 - Scienze mediche
15495,Ricercatore,CARINI Fabrizio,M,MILANO-BICOCCA,,MED/28,06/F1,CHIRURGIA E MEDICINA TRASLAZIONALE,2014,06 - Scienze mediche
15496,Ricercatore,CARINI Luisa,F,"ROMA ""La Sapienza""",,MED/09,06/B1,Scienze e biotecnologie medico-chirurgiche,2014,06 - Scienze mediche
15497,Ordinario,CARINI Marco,M,FIRENZE,,MED/24,06/E2,Medicina Sperimentale e Clinica,2014,06 - Scienze mediche
15498,Associato confermato,CARINI Rita,F,PIEMONTE ORIENTALE,,MED/04,06/A2,Scienze della Salute,2014,06 - Scienze mediche
15499,Ordinario,CARLE Flavia,F,Politecnica delle MARCHE,,MED/01,06/M1,SCIENZE BIOMEDICHE E SANITA' PUBBLICA,2014,06 - Scienze mediche
15500,Ordinario,CARLEI Francesco,M,L'AQUILA,,MED/18,06/C1,Scienze cliniche applicate e biotecnologiche,2014,06 - Scienze mediche
15501,Ricercatore,CARLESIMO Bruno,M,"ROMA ""La Sapienza""",,MED/19,06/E2,"Chirurgia ""Pietro Valdoni""",2014,06 - Scienze mediche
15502,Associato confermato,CARLESIMO Giovanni,M,"ROMA ""Tor Vergata""",,MED/26,06/D6,Medicina dei sistemi,2014,06 - Scienze mediche
15503,Ricercatore,CARLESIMO Marta,F,"ROMA ""La Sapienza""",,MED/35,06/D4,"Neuroscienze, salute mentale e organi di senso - NESMOS",2014,06 - Scienze mediche
15504,Ricercatore,CARLESIMO Sandra Cinzia,F,"ROMA ""La Sapienza""",,MED/30,06/F2,Organi di senso,2014,06 - Scienze mediche
15505,Ordinario,CARLI Anton Ferdinando,M,SIENA,,MED/18,06/C1,"Scienze Mediche, Chirurgiche e Neuroscienze",2014,06 - Scienze mediche
15506,Associato confermato,CARLO STELLA Carmelo,M,MILANO,,MED/06,06/D3,Biotecnologie mediche e medicina traslazionale,2014,06 - Scienze mediche
15507,Ricercatore,CARLOMAGNO Angelo,M,Napoli Federico II,,MED/09,06/B1,Scienze Mediche Traslazionali,2014,06 - Scienze mediche
15508,Ricercatore,CARLOMAGNO Chiara,F,Napoli Federico II,,MED/06,06/D3,Medicina Clinica e Chirurgia,2014,06 - Scienze mediche
15509,Associato confermato,CARLOMAGNO Francesca,F,Napoli Federico II,,MED/04,06/A2,Medicina Molecolare e Biotecnologie Mediche,2014,06 - Scienze mediche
15510,Ordinario r.e.,CARLOMAGNO Giorgio,M,"ROMA ""La Sapienza""",,MED/40,06/H1,Scienze ginecologico-ostetriche e scienze urologiche,2014,06 - Scienze mediche
15511,Ricercatore,CARLONI Vinicio,M,FIRENZE,,MED/09,06/B1,Medicina Sperimentale e Clinica,2014,06 - Scienze mediche
15512,Ricercatore,CARLUCCI Giovanna,F,FIRENZE,,MED/26,06/D6,"Neuroscienze, Psicologia, Area del Farmaco e Salute del Bambino (NEUROFARBA)",2014,06 - Scienze mediche
15513,Ricercatore non confermato,CARMASSI Claudia,F,PISA,,MED/25,06/D5,MEDICINA CLINICA E SPERIMENTALE,2014,06 - Scienze mediche
15514,Associato confermato,CARMASSI Franco,M,PISA,,MED/09,06/B1,MEDICINA CLINICA E SPERIMENTALE,2014,06 - Scienze mediche
15515,Associato confermato,CARMELLINI Mario,M,SIENA,,MED/18,06/C1,"Scienze Mediche, Chirurgiche e Neuroscienze",2014,06 - Scienze mediche
15516,Ordinario,CARMIGNANI Giorgio,M,GENOVA,,MED/24,06/E2,Scienze chirurgiche e diagnostiche integrate (DISC),2014,06 - Scienze mediche
15517,Ricercatore,CARMIGNANI Luca Fabio,M,MILANO,,MED/24,06/E2,Scienze biomediche per la salute,2014,06 - Scienze mediche
15518,Ricercatore,CARNAZZO Santo,M,CATANIA,,MED/18,06/C1,"SCIENZE MEDICHE, CHIRURGICHE E TECNOLOGIE AVANZATE G.F. INGRASSIA",2014,06 - Scienze mediche
15519,Ordinario,CARNEVALE Aldo,M,CHIETI-PESCARA,,MED/43,06/M2,Medicina e scienze dell'invecchiamento,2014,06 - Scienze mediche
15520,Ricercatore non confermato,CARNEVALE Daniela,F,"ROMA ""La Sapienza""",,MED/50,06/N1,Medicina molecolare,2014,06 - Scienze mediche
15521,Associato confermato,CARNIELLI Virgilio,M,Politecnica delle MARCHE,,MED/38,06/G1,SCIENZE CLINICHE SPECIALISTICHE ED ODONTOSTOMATOLOGICHE,2014,06 - Scienze mediche
15522,Ordinario,CAROLEI Antonio,M,L'AQUILA,,MED/26,06/D6,Scienze cliniche applicate e biotecnologiche,2014,06 - Scienze mediche
15523,Ricercatore,CAROLEO Santo,M,CATANZARO,,MED/41,06/L1,Scienze Mediche e Chirurgiche,2014,06 - Scienze mediche
15524,Ricercatore,CAROLLO Caterina,F,PALERMO,,MED/09,06/B1,Biomedico di Medicina Interna e Specialistica (DIBIMIS),2014,06 - Scienze mediche
15525,Ricercatore,CARONNA Roberto,M,"ROMA ""La Sapienza""",,MED/18,06/C1,Scienze chirurgiche,2014,06 - Scienze mediche
15526,Ricercatore,CAROSELLA Luciana,F,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/09,06/B1,MEDICINA INTERNA E GERIATRIA,2014,06 - Scienze mediche
15527,Ordinario,CAROSSA Stefano,M,TORINO,,MED/28,06/F1,Scienze chirurgiche,2014,06 - Scienze mediche
15528,Ricercatore,CAROSSINO Anna Maria,F,FIRENZE,,MED/46,06/N1,Chirurgia e Medicina Traslazionale,2014,06 - Scienze mediche
15529,Ricercatore,CAROTENUTO Marco,M,"CAMPANIA - ""L. VANVITELLI""",,MED/48,06/N1,SALUTE MENTALE E FISICA E MEDICINA PREVENTIVA,2014,06 - Scienze mediche
15530,Ricercatore,CARPAGNANO Giovanna Elisiana,F,FOGGIA,,MED/10,06/D1,SCIENZE MEDICHE E CHIRURGICHE,2014,06 - Scienze mediche
15531,Associato confermato,CARPI Angelo,M,PISA,,MED/09,06/B1,MEDICINA CLINICA E SPERIMENTALE,2014,06 - Scienze mediche
15532,Associato confermato,CARPINETO Paolo,M,CHIETI-PESCARA,,MED/30,06/F2,Medicina e scienze dell'invecchiamento,2014,06 - Scienze mediche
15533,Ordinario,CARPINIELLO Bernardo,M,CAGLIARI,,MED/25,06/D5,"Sanità pubblica, Medicina clinica e Molecolare",2014,06 - Scienze mediche
15534,Associato confermato,CARRAFIELLO Gianpaolo,M,INSUBRIA,,MED/36,06/I1,Scienze Chirurgiche e Morfologiche,2014,06 - Scienze mediche
15535,Ricercatore,CARRARA Alberto,M,MILANO,,MED/18,06/C1,Fisiopatologia medico-chirurgica e dei trapianti,2014,06 - Scienze mediche
15536,Ricercatore,CARRARO Carlo,M,"ROMA ""La Sapienza""",,MED/40,06/H1,Scienze ginecologico-ostetriche e scienze urologiche,2014,06 - Scienze mediche
15537,Associato confermato,CARRARO Elisabetta,F,TORINO,,MED/42,06/M1,Scienze della sanità pubblica e pediatriche,2014,06 - Scienze mediche
15538,Ricercatore,CARRARO Michele,M,TRIESTE,,MED/14,06/D2,"Scienze Mediche, Chirurgiche e della Salute",2014,06 - Scienze mediche
15539,Ricercatore,CARRARO Silvia,F,PADOVA,,MED/38,06/G1,SALUTE DELLA DONNA E DEL BAMBINO - SDB,2014,06 - Scienze mediche
15540,Ordinario,CARRASSI Antonio Michele Giuseppe,M,MILANO,,MED/28,06/F1,"Scienze biomediche, chirurgiche e odontoiatriche",2014,06 - Scienze mediche
15541,Ricercatore,CARRATU' Pierluigi,M,BARI,,MED/10,06/D1,"Scienze Mediche di Base, Neuroscienze ed Organi di Senso",2014,06 - Scienze mediche
15542,Associato confermato,CARRECA Ignazio,M,PALERMO,,MED/06,06/D3,"Discipline Chirurgiche, Oncologiche e Stomatologiche (Di.Chir.On.S.)",2014,06 - Scienze mediche
15543,Associato confermato,CARRER Paolo,M,MILANO,,MED/44,06/M2,Scienze biomediche e cliniche 'Luigi Sacco',2014,06 - Scienze mediche
15544,Associato confermato,CARRETTA Renzo,M,TRIESTE,,MED/09,06/B1,"Scienze Mediche, Chirurgiche e della Salute",2014,06 - Scienze mediche
15545,Ordinario,CARRIERI Giuseppe,M,FOGGIA,,MED/24,06/E2,SCIENZE MEDICHE E CHIRURGICHE,2014,06 - Scienze mediche
15546,Ordinario,CARRIERO Alessandro,M,PIEMONTE ORIENTALE,,MED/36,06/I1,Medicina Traslazionale,2014,06 - Scienze mediche
15547,Ricercatore,CARRIERO Carmine,M,BARI,,MED/40,06/H1,Scienze Biomediche ed Oncologia Umana,2014,06 - Scienze mediche
15548,Associato confermato,CARROCCIO Antonio,M,PALERMO,,MED/09,06/B1,Biomedico di Medicina Interna e Specialistica (DIBIMIS),2014,06 - Scienze mediche
15549,Ricercatore,CARRON Michele,M,PADOVA,,MED/41,06/L1,MEDICINA - DIMED,2014,06 - Scienze mediche
15550,Ricercatore,CARROZZO Anna Maria,F,"ROMA ""Tor Vergata""",,MED/35,06/D4,Medicina dei sistemi,2014,06 - Scienze mediche
15551,Ricercatore,CARTA Angela,F,BRESCIA,,MED/44,06/M2,"SPECIALITA' MEDICO-CHIRURGICHE, SCIENZE RADIOLOGICHE E SANITA' PUBBLICA",2014,06 - Scienze mediche
15552,Associato,CARTA Arturo,M,PARMA,,MED/30,06/F2,"SCIENZE BIOMEDICHE, BIOTECNOLOGICHE E TRASLAZIONALI (S.Bi.Bi.T)",2014,06 - Scienze mediche
15553,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CARTA Filippo,M,CAGLIARI,,MED/31,06/F3,SCIENZE CHIRURGICHE,2014,06 - Scienze mediche
15554,Ordinario,CARTA Gaspare,M,L'AQUILA,,MED/40,06/H1,"Medicina clinica, sanità pubblica, scienze della vita e dell'ambiente",2014,06 - Scienze mediche
15555,Associato confermato,CARTA Mauro Giovanni,M,CAGLIARI,,MED/25,06/D5,"Sanità pubblica, Medicina clinica e Molecolare",2014,06 - Scienze mediche
15556,Associato confermato,CARUBBI Francesca,F,MODENA e REGGIO EMILIA,,MED/49,06/D2,"Scienze biomediche, metaboliche e neuroscienze",2014,06 - Scienze mediche
15557,Ricercatore,CARUGO Stefano,M,MILANO,,MED/09,06/B1,Scienze cliniche e di comunità,2014,06 - Scienze mediche
15558,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CARULLI Christian,M,FIRENZE,,MED/33,06/F4,CHIRURGIA E MEDICINA TRASLAZIONALE,2014,06 - Scienze mediche
15559,Ricercatore,CARULLI Giovanni,M,PISA,,MED/15,06/D3,MEDICINA CLINICA E SPERIMENTALE,2014,06 - Scienze mediche
15560,Ricercatore,CARULLI Lucia,F,MODENA e REGGIO EMILIA,,MED/09,06/B1,"Scienze biomediche, metaboliche e neuroscienze",2014,06 - Scienze mediche
15561,Ordinario,CARUSO Alessandro,M,Cattolica del Sacro Cuore,Medicina e Chirurgia,MED/40,06/H1,CLINICA OSTETRICA E GINECOLOGICA,2014,06 - Scienze mediche
15562,Ordinario,CARUSO Arnaldo,M,BRESCIA,,MED/07,06/A3,MEDICINA MOLECOLARE E TRASLAZIONALE,2014,06 - Scienze mediche
15563,Ordinario,CARUSO Calogero,M,PALERMO,,MED/04,06/A2,Biopatologia e Biotecnologie Mediche ( Di.Bi.Med),2014,06 - Scienze mediche
15564,Ricercatore,CARUSO Carlo,M,"ROMA ""La Sapienza""",,MED/18,06/C1,Scienze medico-chirurgiche e di Medicina traslazionale,2014,06 - Scienze mediche
15565,Ricercatore non confermato,CARUSO Gaetano,M,FERRARA,,MED/33,06/F4,"Morfologia, chirurgia e medicina sperimentale",2014,06 - Scienze mediche
15566,Associato confermato,CARUSO Giuseppe,M,PALERMO,,MED/36,06/I1,Biopatologia e Biotecnologie Mediche ( Di.Bi.Med),2014,06 - Scienze mediche
15567,Associato confermato,CARUSO Manuela Clementina Maria,F,CATANIA,,MED/38,06/G1,MEDICINA CLINICA E SPERIMENTALE,2014,06 - Scienze mediche
15568,Associato confermato,CARUSO Riccardo,M,"ROMA ""La Sapienza""",,MED/27,06/E3,Neurologia e psichiatria,2014,06 - Scienze mediche
15569,Associato confermato,CARUSO Rosario,M,MESSINA,,MED/08,06/A4,PATOLOGIA UMANA,2014,06 - Scienze mediche
15570,Associato,CARUSO Salvatore,M,CATANIA,,MED/40,06/H1,CHIRURGIA GENERALE E SPECIALITÀ MEDICO-CHIRURGICHE,2014,06 - Scienze mediche
15571,Ricercatore,CASABURI Ivan,M,della CALABRIA,,MED/04,06/A2,Farmacia e Scienze della Salute e della Nutrizione - DFSSN,2014,06 - Scienze mediche
15572,Ricercatore,CASACCIA Marco,M,GENOVA,,MED/18,06/C1,Scienze chirurgiche e diagnostiche integrate (DISC),2014,06 - Scienze mediche
15573,Associato confermato,CASADEI Anna Maria,F,"ROMA ""La Sapienza""",,MED/38,06/G1,Pediatria e neuropsichiatria infantile,2014,06 - Scienze mediche
15574,Ricercatore,CASADEI Luisa,F,"ROMA ""Tor Vergata""",,MED/40,06/H1,Biomedicina e Prevenzione,2014,06 - Scienze mediche
15575,Associato confermato,CASADEI Riccardo,M,BOLOGNA,,MED/18,06/C1,Scienze Mediche e Chirurgiche,2014,06 - Scienze mediche
15576,Ordinario,CASADIO Caterina,F,PIEMONTE ORIENTALE,,MED/21,06/E1,Scienze della Salute,2014,06 - Scienze mediche
15577,Associato confermato,CASALE Fiorina,F,"CAMPANIA - ""L. VANVITELLI""",,MED/38,06/G1,"DIPARTIMENTO DELLA DONNA, DEL BAMBINO E DI CHIRURGIA GENERALE E SPECIALISTICA",2014,06 - Scienze mediche
15578,Ricercatore a t.d. - t.pieno (art. 24 c.3-a L. 240/10),CASALE Teodorico,M,"ROMA ""La Sapienza""",,MED/44,06/M2,"Scienze anatomiche, istologiche, medico-legali e dell'apparato locomotore",2014,06 - Scienze mediche
15579,Ricercatore,CASALI Carlo,M,"ROMA ""La Sapienza""",,MED/26,06/D6,Scienze e biotecnologie medico-chirurgiche,2014,06 - Scienze mediche
15580,Ricercatore,CASALINUOVO Ida Antonia,F,"ROMA ""Tor Vergata""",,MED/07,06/A3,Medicina Sperimentale e Chirurgia,2014,06 - Scienze mediche
15581,Associato,CASANI Augusto Pietro,M,PISA,,MED/31,06/F3,"PATOLOGIA CHIRURGICA, MEDICA, MOLECOLARE E DELL'AREA CRITICA",2014,06 - Scienze mediche
15582,Ordinario,CASARI Giorgio Nevio,M,UNISR - San Raffaele,Medicina e Chirurgia,MED/03,06/A1,FACOLTA' DI MEDICINA E CHIRURGIA,2014,06 - Scienze mediche
15583,Ricercatore,CASATI Stefano,M,VERONA,,MED/30,06/F2,Scienze neurologiche e del movimento,2014,06 - Scienze mediche
15584,Ricercatore,CASATO Milvia,F,"ROMA ""La Sapienza""",,MED/09,06/B1,Medicina clinica,2014,06 - Scienze mediche
15585,Ricercatore,CASCIALLI Gian Luca,M,"ROMA ""La Sapienza""",,MED/40,06/H1,Scienze ginecologico-ostetriche e scienze urologiche,2014,06 - Scienze mediche
15586,Ricercatore,CASCIARO Giovanni Enrico,M,"ROMA ""La Sapienza""",,MED/18,06/C1,Scienze e biotecnologie medico-chirurgiche,2014,06 - Scienze mediche
15587,Ricercatore,CASCINI Giuseppe Lucio,M,CATANZARO,,MED/36,06/I1,Medicina Sperimentale e Clinica,2014,06 - Scienze mediche
15588,Associato confermato,CASCINO Antonia,F,"ROMA ""La Sapienza""",,MED/09,06/B1,Medicina clinica,2014,06 - Scienze mediche
