,Fascia,Cognome e Nome,Genere,Ateneo,Facoltà,S.S.D.,S.C.,Struttura di afferenza,year,area
5506,Associato confermato,VALDATA Marisa,F,PERUGIA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5507,Associato non confermato,VALENTINI Antonio,M,BARI,Scienze Matematiche Fisiche e Naturali,FIS/07,,INTERUNIVERSITARIO DI FISICA,2001,02 - Scienze fisiche
5508,Associato non confermato,VALENTINI Gianluca,M,Politecnico di MILANO,Ingegneria V,FIS/01,,FISICA,2001,02 - Scienze fisiche
5509,Associato confermato,VALENZA Maria Assunta,F,PALERMO,Scienze Matematiche Fisiche e Naturali,FIS/01,,Non disponibile,2001,02 - Scienze fisiche
5510,Associato confermato,VALERI Sergio,M,MODENA e REGGIO EMILIA,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2001,02 - Scienze fisiche
5511,Ordinario,VALLAURI Renzo,M,TRENTO,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2001,02 - Scienze fisiche
5512,Ricercatore,VALTANCOLI Paolo,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA E ASTRONOMIA,2001,02 - Scienze fisiche
5513,Ricercatore,VALZ GRIS Fausto,M,MILANO,Scienze Matematiche Fisiche e Naturali,FIS/02,,Non disponibile,2001,02 - Scienze fisiche
5514,Ordinario,VANNINI Gianni,M,BOLOGNA,Ingegneria,FIS/01,,FISICA,2001,02 - Scienze fisiche
5515,Ordinario,VANZANI Vittorio,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA,2001,02 - Scienze fisiche
5516,Ricercatore,VANZO Luciano,M,TRENTO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5517,Associato non confermato,VARDACI Emanuele,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,FIS/01,,SCIENZE FISICHE,2001,02 - Scienze fisiche
5518,Ordinario,VASANELLI Lorenzo,M,SALENTO,Scienze Matematiche Fisiche e Naturali,FIS/03,,INGEGNERIA DELL'INNOVAZIONE,2001,02 - Scienze fisiche
5519,Associato confermato,VASCON Mario,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5520,Ricercatore non confermato,VATTUONE Luca,M,GENOVA,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2001,02 - Scienze fisiche
5521,Ricercatore non confermato,VAVASSORI Paolo,M,FERRARA,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2001,02 - Scienze fisiche
5522,Ordinario,VECLI Arnaldo,M,PARMA,Scienze Matematiche Fisiche e Naturali,FIS/07,,FISICA,2001,02 - Scienze fisiche
5523,Ordinario,VEGNI Guido,M,MILANO,Scienze Matematiche Fisiche e Naturali,FIS/04,,FISICA,2001,02 - Scienze fisiche
5524,Ricercatore,VELLANTE Massimo,M,L'AQUILA,Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA,2001,02 - Scienze fisiche
5525,Associato confermato,VELLI Marco,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA E ASTRONOMIA,2001,02 - Scienze fisiche
5526,Ordinario,VELO Giorgio,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5527,Associato non confermato,VELOTTA Raffaele,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,FIS/01,,SCIENZE FISICHE,2001,02 - Scienze fisiche
5528,Ricercatore,VELTRI Michele,M,Urbino Carlo Bo,Scienze Matematiche Fisiche e Naturali,FIS/01,,"SCIENZE DI BASE E FONDAMENTI: MATEMATICA, INFORMATICA, FISICA, CHIMICA, EPISTEMOLOGIA E STORIA DELLA SCIENZA",2001,02 - Scienze fisiche
5529,Straordinario,VELTRI Pierluigi,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2001,02 - Scienze fisiche
5530,Ricercatore,VENAGLIONI Achille,M,PAVIA,Scienze Matematiche Fisiche e Naturali,FIS/04,,Non disponibile,2001,02 - Scienze fisiche
5531,Associato confermato,VENDRAMIN Iginio,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5532,Ricercatore,VENTRIGLIA Franco,M,Napoli Federico II,Farmacia,FIS/03,,SCIENZE FISICHE,2001,02 - Scienze fisiche
5533,Ordinario,VENTURA Luigi,M,PADOVA,Ingegneria,FIS/01,,FISICA,2001,02 - Scienze fisiche
5534,Associato non confermato,VENTURELLI Luca,M,BRESCIA,Ingegneria,FIS/01,,"INGEGNERIA DELL'INFORMAZIONE- ELETTRONICA, INFORMATICA, TELECOMUNICAZIONI E AUTOMATICA",2001,02 - Scienze fisiche
5535,Straordinario,VENTURI Giovanni,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5536,Associato non confermato,VERCELLIN Ermanno,M,TORINO,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5537,Ricercatore,VERDECCHIA Marco,M,L'AQUILA,Scienze Matematiche Fisiche e Naturali,FIS/06,,FISICA,2001,02 - Scienze fisiche
5538,Ordinario,VERDINI Livio,M,PERUGIA,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2001,02 - Scienze fisiche
5539,Associato confermato,VERGARA CAFFARELLI Roberto,M,PISA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5540,Associato confermato,VERMIGLIO Giuseppe,M,MESSINA,Medicina e Chirurgia,FIS/07,,PROTEZIONISTICA AMBIENTALE SANITARIA SOCIALE ED INDUSTRIALE,2001,02 - Scienze fisiche
5541,Ordinario,VERONDINI Ettore,M,BOLOGNA,Ingegneria,FIS/01,,FISICA,2001,02 - Scienze fisiche
5542,Ricercatore,VERRONE Grazia,F,BARI,Scienze Matematiche Fisiche e Naturali,FIS/01,,INTERUNIVERSITARIO DI FISICA,2001,02 - Scienze fisiche
5543,Associato non confermato,VERSACE Consolato Carlo,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5544,Ordinario,VERZEGNASSI Claudio,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5545,Straordinario,VETRANO Flavio,M,Urbino Carlo Bo,Farmacia,FIS/01,,"SCIENZE DI BASE E FONDAMENTI: MATEMATICA, INFORMATICA, FISICA, CHIMICA, EPISTEMOLOGIA E STORIA DELLA SCIENZA",2001,02 - Scienze fisiche
5546,Associato confermato,VETRI Giuseppa Antonia,F,PALERMO,Scienze Matematiche Fisiche e Naturali,FIS/02,,SCIENZE FISICHE ED ASTRONOMICHE,2001,02 - Scienze fisiche
5547,Ordinario,VIANO Giovanni Alberto,M,GENOVA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5548,Ricercatore,VIAPPIANI Cristiano,M,PARMA,Farmacia,FIS/03,,FISICA,2001,02 - Scienze fisiche
5549,Ricercatore,VICARI Ettore,M,PISA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5550,Associato confermato,VICARI Luciano Rosario Maria,M,Napoli Federico II,Ingegneria,FIS/01,,SCIENZE FISICHE,2001,02 - Scienze fisiche
5551,Ordinario,VICENTINI Matilde,F,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,FIS/08,,FISICA,2001,02 - Scienze fisiche
5552,Ricercatore non confermato,VICERE' Andrea,M,Urbino Carlo Bo,Scienze Motorie,FIS/01,,"SCIENZE DI BASE E FONDAMENTI: MATEMATICA, INFORMATICA, FISICA, CHIMICA, EPISTEMOLOGIA E STORIA DELLA SCIENZA",2001,02 - Scienze fisiche
5553,Associato confermato,VIESTI Giuseppe,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/04,,"FISICA ED ASTRONOMIA ""GALILEO GALILEI""",2001,02 - Scienze fisiche
5554,Associato confermato,VIETRI Mario,M,ROMA TRE,Scienze Matematiche Fisiche e Naturali,FIS/06,,CLASSE DI SCIENZE MATEMATICHE E NATURALI,2001,02 - Scienze fisiche
5555,Associato non confermato,VIGILANTE Mariano,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,FIS/01,,SCIENZE FISICHE,2001,02 - Scienze fisiche
5556,Straordinario,VILASI Gaetano,M,SALERNO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA E.R. CAIANIELLO/DF,2001,02 - Scienze fisiche
5557,Ordinario,VILIANI Gabriele,M,TRENTO,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2001,02 - Scienze fisiche
5558,Ordinario,VILLA Marco,M,BERGAMO,Ingegneria,FIS/07,,PROGETTAZIONE E TECNOLOGIE,2001,02 - Scienze fisiche
5559,Ordinario,VILLANI Matteo,M,BARI,Scienze Matematiche Fisiche e Naturali,FIS/02,,INTERUNIVERSITARIO DI FISICA,2001,02 - Scienze fisiche
5560,Ordinario,VILLANTE Umberto,M,L'AQUILA,Scienze Matematiche Fisiche e Naturali,FIS/06,,FISICA,2001,02 - Scienze fisiche
5561,Ricercatore,VILLORESI Paolo,M,PADOVA,Ingegneria,FIS/03,,INGEGNERIA DELL'INFORMAZIONE,2001,02 - Scienze fisiche
5562,Associato non confermato,VINATTIERI Anna,F,FIRENZE,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA E ASTRONOMIA,2001,02 - Scienze fisiche
5563,Ordinario,VINCIGUERRA Domenico,M,CATANIA,Scienze Matematiche Fisiche e Naturali,FIS/04,,FISICA E ASTRONOMIA,2001,02 - Scienze fisiche
5564,Ordinario,VINGIANI Giovanni Battista,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5565,Associato confermato,VIOLINI Galileo,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5566,Ordinario,VIRASORO Miguel Angel,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5567,Ricercatore non confermato,VIRGILI Tiziano,M,SALERNO,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA E.R. CAIANIELLO/DF,2001,02 - Scienze fisiche
5568,Ordinario,VITALE Antonio,M,BOLOGNA,Ingegneria,FIS/01,,FISICA,2001,02 - Scienze fisiche
5569,Ricercatore non confermato,VITALE Lorenzo,M,TRIESTE,Ingegneria,FIS/01,,FISICA,2001,02 - Scienze fisiche
5570,Ordinario,VITALE Stefano,M,TRENTO,Ingegneria,FIS/01,,FISICA,2001,02 - Scienze fisiche
5571,Associato non confermato,VITALI David,M,CAMERINO,Scienze Matematiche Fisiche e Naturali,FIS/03,,SCUOLA DI SCIENZE E TECNOLOGIE,2001,02 - Scienze fisiche
5572,Ordinario,VITALI Gianfranco,M,"ROMA ""La Sapienza""",Ingegneria,FIS/01,,SCIENZE DI BASE ED APPLICATE PER L'INGEGNERIA,2001,02 - Scienze fisiche
5573,Straordinario,VITIELLO Giuseppe,M,SALERNO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA E.R. CAIANIELLO/DF,2001,02 - Scienze fisiche
5574,Ricercatore,VITRANO Eugenio,M,PALERMO,Scienze Matematiche Fisiche e Naturali,FIS/07,,FISICA,2001,02 - Scienze fisiche
5575,Associato non confermato,VITTONE Ettore,M,TORINO,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5576,Ordinario,VITTORIO Nicola,M,"ROMA ""Tor Vergata""",Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA,2001,02 - Scienze fisiche
5577,Straordinario,VITTURI Andrea,M,PADOVA,Medicina e Chirurgia,FIS/04,,"FISICA ED ASTRONOMIA ""GALILEO GALILEI""",2001,02 - Scienze fisiche
5578,Ricercatore,VITULO Paolo,M,PAVIA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5579,Ordinario,VOCI Cesare,M,PADOVA,Ingegneria,FIS/01,,FISICA,2001,02 - Scienze fisiche
5580,Associato confermato,VOEGELIN Mariarosa,F,FIRENZE,Medicina e Chirurgia,FIS/07,,FISIOPATOLOGIA CLINICA,2001,02 - Scienze fisiche
5581,Straordinario,VON KAENEL Hans,M,Politecnico di MILANO,Ingegneria II,FIS/01,,FISICA,2001,02 - Scienze fisiche
5582,Straordinario,VULPIANI Angelo,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5583,Ordinario,WANDERLINGH Franco,M,MESSINA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5584,Associato non confermato,WANDERLINGH Ulderico,M,MESSINA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5585,Ordinario,WEBER Tullio,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA TEORICA,2001,02 - Scienze fisiche
5586,Associato non confermato,WYSS Jeffery,M,CASSINO e LAZIO MERIDIONALE,Ingegneria,FIS/01,,"MECCANICA, STRUTTURE, AMBIENTE E TERRITORIO",2001,02 - Scienze fisiche
5587,Ricercatore,XU Fang,M,della CALABRIA,Ingegneria,FIS/01,,FISICA,2001,02 - Scienze fisiche
5588,Associato confermato,YOSHIDA Kensuke,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5589,Ricercatore,ZACCANTI Giovanni,M,FIRENZE,Scienze Matematiche Fisiche e Naturali,FIS/07,,FISICA E ASTRONOMIA,2001,02 - Scienze fisiche
5590,Associato confermato,ZACCARIA Francesco,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,FIS/02,,SCIENZE FISICHE,2001,02 - Scienze fisiche
5591,Associato non confermato,ZAFFARONI Alberto,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5592,Ricercatore,ZAMBON Bruno,M,PISA,Ingegneria,FIS/01,,FISICA,2001,02 - Scienze fisiche
5593,Associato confermato,ZAMBOTTI Giorgio,M,PAVIA,Scienze Matematiche Fisiche e Naturali,FIS/02,,Non disponibile,2001,02 - Scienze fisiche
5594,Ricercatore,ZAMMIT Ugo,M,"ROMA ""Tor Vergata""",Ingegneria,FIS/01,,INGEGNERIA INDUSTRIALE,2001,02 - Scienze fisiche
5595,Associato confermato,ZANARINI Gianni,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5596,Associato confermato,ZANAZZI Ermanno,M,FIRENZE,Farmacia,FIS/01,,CHIMICA,2001,02 - Scienze fisiche
5597,Associato confermato,ZANELLA Giovanni,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5598,Associato non confermato,ZANGHI' Pierantonio,M,GENOVA,Ingegneria,FIS/02,,FISICA,2001,02 - Scienze fisiche
5599,Ricercatore,ZANINETTI Lorenzo,M,TORINO,Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA,2001,02 - Scienze fisiche
5600,Ordinario,ZANNETTI Marco,M,SALERNO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA E.R. CAIANIELLO/DF,2001,02 - Scienze fisiche
5601,Associato confermato,ZANNOLI Romano,M,BOLOGNA,Medicina e Chirurgia,FIS/07,,CARDIOVASCOLARE,2001,02 - Scienze fisiche
5602,Associato confermato,ZANNONI Giorgio,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA,2001,02 - Scienze fisiche
5603,Associato confermato,ZANNONI Roberto,M,PADOVA,Farmacia,FIS/01,,FISICA,2001,02 - Scienze fisiche
5604,Straordinario,ZANON Daniela,F,MILANO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5605,Associato confermato,ZANOTTI Luigi Ernesto,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,FIS/08,,FISICA,2001,02 - Scienze fisiche
5606,Associato confermato,ZAPPALA' Rosario Aldo,M,CATANIA,Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA E ASTRONOMIA,2001,02 - Scienze fisiche
5607,Associato confermato,ZARCONE Michelangelo,M,PALERMO,Ingegneria,FIS/01,,FISICA,2001,02 - Scienze fisiche
5608,Ricercatore,ZAVATTI Franco,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,FIS/05,,ASTRONOMIA,2001,02 - Scienze fisiche
5609,Ricercatore,ZAVATTINI Guido,M,FERRARA,Ingegneria,FIS/01,,FISICA,2001,02 - Scienze fisiche
5610,Ricercatore non confermato,ZAVELANI ROSSI Margherita,F,Politecnico di MILANO,Ingegneria V,FIS/03,,FISICA,2001,02 - Scienze fisiche
5611,Associato confermato,ZECCA Antonio,M,TRENTO,Scienze Matematiche Fisiche e Naturali,FIS/03,,FISICA,2001,02 - Scienze fisiche
5612,Ricercatore,ZECCA Antonio,M,MILANO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5613,Straordinario,ZENONI Aldo,M,BRESCIA,Ingegneria,FIS/01,,INGEGNERIA MECCANICA E INDUSTRIALE,2001,02 - Scienze fisiche
5614,Associato confermato,ZERBINI Sergio,M,TRENTO,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5615,Associato confermato,ZETTA Luisa,F,MILANO,Scienze Matematiche Fisiche e Naturali,FIS/04,,FISICA,2001,02 - Scienze fisiche
5616,Ordinario,ZICHICHI Antonino,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,FIS/01,,Non disponibile,2001,02 - Scienze fisiche
5617,Associato confermato,ZIINO Giorgio,M,PALERMO,Scienze Matematiche Fisiche e Naturali,FIS/04,,FISICA,2001,02 - Scienze fisiche
5618,Associato confermato,ZILLI Enrico,M,PADOVA,Ingegneria,FIS/03,,INGEGNERIA ELETTRICA,2001,02 - Scienze fisiche
5619,Associato non confermato,ZIMBARDO Gaetano,M,della CALABRIA,Scienze Matematiche Fisiche e Naturali,FIS/06,,FISICA,2001,02 - Scienze fisiche
5620,Associato confermato,ZINI Grazia,F,FERRARA,Scienze Matematiche Fisiche e Naturali,FIS/08,,FISICA,2001,02 - Scienze fisiche
5621,Assistente r.e.,ZITO Fabrizio,M,BARI,Medicina e Chirurgia,FIS/07,,OFTALMOLOGIA E OTORINOLARINGOIATRIA,2001,02 - Scienze fisiche
5622,Associato confermato,ZOCCOLI Antonio,M,BOLOGNA,Ingegneria,FIS/01,,FISICA,2001,02 - Scienze fisiche
5623,Ricercatore,ZOLI Marco,M,CAMERINO,Scienze Matematiche Fisiche e Naturali,FIS/03,,SCUOLA DI SCIENZE E TECNOLOGIE,2001,02 - Scienze fisiche
5624,Ricercatore,ZOLLO Giuseppe,M,"ROMA ""La Sapienza""",Ingegneria,FIS/01,,SCIENZE DI BASE ED APPLICATE PER L'INGEGNERIA,2001,02 - Scienze fisiche
5625,Associato confermato,ZOSI Gianfranco,M,TORINO,Scienze Matematiche Fisiche e Naturali,FIS/01,,FISICA GENERALE,2001,02 - Scienze fisiche
5626,Associato confermato,ZOTTO Pierluigi,M,Politecnico di MILANO,Ingegneria V,FIS/01,,"FISICA ED ASTRONOMIA ""GALILEO GALILEI""",2001,02 - Scienze fisiche
5627,Associato confermato,ZUCCA Nazario,M,CAGLIARI,Ingegneria,FIS/01,,Non disponibile,2001,02 - Scienze fisiche
5628,Associato non confermato,ZUCCARELLO Francesca,F,CATANIA,Scienze Matematiche Fisiche e Naturali,FIS/05,,FISICA E ASTRONOMIA,2001,02 - Scienze fisiche
5629,Associato confermato,ZUCCHELLI Gianpaolo,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,FIS/03,,Non disponibile,2001,02 - Scienze fisiche
5630,Ricercatore,ZUCCHELLI Stefano,M,BOLOGNA,Ingegneria,FIS/01,,FISICA,2001,02 - Scienze fisiche
5631,Ricercatore,ZUCCHINI Roberto,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,FIS/02,,FISICA,2001,02 - Scienze fisiche
5632,Associato confermato,ZUFFI Lina,F,MILANO,Scienze Matematiche Fisiche e Naturali,FIS/01,,Non disponibile,2001,02 - Scienze fisiche
5633,Ordinario,ZUMERLE Gianni,M,PADOVA,Scienze Matematiche Fisiche e Naturali,FIS/01,,"FISICA ED ASTRONOMIA ""GALILEO GALILEI""",2001,02 - Scienze fisiche
5634,Straordinario,ZWIRNER Fabio,M,"ROMA ""La Sapienza""",Scienze Matematiche Fisiche e Naturali,FIS/02,,"FISICA ED ASTRONOMIA ""GALILEO GALILEI""",2001,02 - Scienze fisiche
5635,Straordinario,ABATE Lorenzo,M,CATANIA,Ingegneria,CHIM/07,,METODOLOGIE FISICHE E CHIMICHE PER L'INGEGNERIA,2001,03 - Scienze chimiche
5636,Associato non confermato,ABBOTTO Alessandro,M,MILANO-BICOCCA,Scienze Matematiche Fisiche e Naturali,CHIM/06,,SCIENZA DEI MATERIALI,2001,03 - Scienze chimiche
5637,Ordinario,ABIGNENTE DI FRASSELLO Enrico,M,Napoli Federico II,Farmacia,CHIM/08,,CHIMICA FARMACEUTICA E TOSSICOLOGICA,2001,03 - Scienze chimiche
5638,Ricercatore,ABOLLINO Ornella,F,TORINO,Farmacia,CHIM/01,,CHIMICA,2001,03 - Scienze chimiche
5639,Associato confermato,ACAMPORA Mario,M,PADOVA,Scienze Matematiche Fisiche e Naturali,CHIM/03,,SCIENZE CHIMICHE,2001,03 - Scienze chimiche
5640,Associato confermato,ACCORSI Carla Alberta,F,FERRARA,Scienze Matematiche Fisiche e Naturali,CHIM/04,,CHIMICA,2001,03 - Scienze chimiche
5641,Ricercatore,ACETO Maurizio,M,PIEMONTE ORIENTALE,Scienze Matematiche Fisiche e Naturali,CHIM/01,,SCIENZE DELL'AMBIENTE E DELLA VITA,2001,03 - Scienze chimiche
5642,Ricercatore,ADAMI Gianpiero,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,CHIM/01,,SCIENZE CHIMICHE E FARMACEUTICHE,2001,03 - Scienze chimiche
5643,Ordinario,ADINOLFI Matteo,M,Napoli Federico II,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA ORGANICA E BIOCHIMICA,2001,03 - Scienze chimiche
5644,Associato confermato,AGLIETTO Mauro,M,PISA,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA E CHIMICA INDUSTRIALE,2001,03 - Scienze chimiche
5645,Straordinario,AGOSTIANO Angela,F,BARI,Scienze Matematiche Fisiche e Naturali,CHIM/02,,CHIMICA,2001,03 - Scienze chimiche
5646,Associato confermato,AGOZZINO Pasquale,M,PALERMO,Farmacia,CHIM/08,,SCIENZE E TECNOLOGIE MOLECOLARI E BIOMOLECOLARI (STEMBIO),2001,03 - Scienze chimiche
5647,Ricercatore,AGRIGENTO Valeria,F,Politecnico di MILANO,Ingegneria III,CHIM/02,,CHIMICA FISICA APPLICATA,2001,03 - Scienze chimiche
5648,Ricercatore,AIELLO Anna,F,Napoli Federico II,Farmacia,CHIM/06,,CHIMICA DELLE SOSTANZE NATURALI,2001,03 - Scienze chimiche
5649,Ordinario,AIELLO Enrico,M,PALERMO,Farmacia,CHIM/08,,SCIENZE E TECNOLOGIE MOLECOLARI E BIOMOLECOLARI (STEMBIO),2001,03 - Scienze chimiche
5650,Ricercatore non confermato,AIELLO Stefania,F,PALERMO,Farmacia,CHIM/08,,SCIENZE E TECNOLOGIE MOLECOLARI E BIOMOLECOLARI (STEMBIO),2001,03 - Scienze chimiche
5651,Ordinario,AIME Silvio,M,TORINO,Scienze Matematiche Fisiche e Naturali,CHIM/03,,Non disponibile,2001,03 - Scienze chimiche
5652,Associato confermato,AIROLDI Marta,F,PALERMO,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA,2001,03 - Scienze chimiche
5653,Associato confermato,ALAMANNI Maria Cristina Paolina,F,SASSARI,Farmacia,CHIM/10,,SCIENZE DEL FARMACO,2001,03 - Scienze chimiche
5654,Ricercatore non confermato,ALBANESE Domenico,M,MILANO,Scienze Matematiche Fisiche e Naturali,CHIM/04,,CHIMICA ORGANICA E INDUSTRIALE,2001,03 - Scienze chimiche
5655,Ordinario,ALBANO Vincenzo Giulio,M,BOLOGNA,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA,2001,03 - Scienze chimiche
5656,Ordinario,ALBASINI Albano,M,MODENA e REGGIO EMILIA,Farmacia,CHIM/06,,SCIENZE FARMACEUTICHE,2001,03 - Scienze chimiche
5657,Associato confermato,ALBERGHINA Gaetano,M,CATANIA,Scienze Matematiche Fisiche e Naturali,CHIM/04,,SCIENZE CHIMICHE,2001,03 - Scienze chimiche
5658,Ordinario,ALBERTI Giulio,M,PERUGIA,Scienze Matematiche Fisiche e Naturali,CHIM/03,,CHIMICA,2001,03 - Scienze chimiche
5659,Associato confermato,ALBERTI Guido,M,CAGLIARI,Scienze Matematiche Fisiche e Naturali,CHIM/06,,SCIENZE CHIMICHE,2001,03 - Scienze chimiche
5660,Associato confermato,ALBERTIN Gabriele,M,"""Ca' Foscari"" VENEZIA",Scienze Matematiche Fisiche e Naturali,CHIM/03,,SCIENZE MOLECOLARI E NANOSISTEMI,2001,03 - Scienze chimiche
5661,Straordinario,ALBINATI Alberto,M,MILANO,Farmacia,CHIM/03,,CHIMICA STRUTTURALE E STEREOCHIMICA INORGANICA,2001,03 - Scienze chimiche
5662,Ordinario,ALBINI Angelo,M,PAVIA,Scienze Matematiche Fisiche e Naturali,CHIM/06,,CHIMICA,2001,03 - Scienze chimiche
5663,Ricercatore non confermato,ALBONETTI Stefania,F,BOLOGNA,Chimica Industriale,CHIM/04,,CHIMICA INDUSTRIALE E DEI MATERIALI,2001,03 - Scienze chimiche
5664,Ricercatore non confermato,ALBRIZIO Stefania,F,Napoli Federico II,Farmacia,CHIM/08,,CHIMICA FARMACEUTICA E TOSSICOLOGICA,2001,03 - Scienze chimiche
5665,Ricercatore,ALCARO Stefano,M,CATANZARO,Farmacia,CHIM/08,,SCIENZE DELLA SALUTE,2001,03 - Scienze chimiche
5666,Ricercatore,ALDINI Giancarlo,M,MILANO,Farmacia,CHIM/08,,SCIENZE FARMACEUTICHE,2001,03 - Scienze chimiche
5667,Associato non confermato,ALESSIO Enzo,M,TRIESTE,Scienze Matematiche Fisiche e Naturali,CHIM/03,,SCIENZE CHIMICHE E FARMACEUTICHE,2001,03 - Scienze chimiche
5668,Ricercatore,ALFA Maria,F,MESSINA,Scienze Matematiche Fisiche e Naturali,CHIM/10,,SCIENZE DEGLI ALIMENTI E DELL'AMBIENTE,2001,03 - Scienze chimiche
5669,Ordinario,ALHAIQUE Franco,M,"ROMA ""La Sapienza""",Farmacia,CHIM/09,,CHIMICA E TECNOLOGIE DEL FARMACO,2001,03 - Scienze chimiche
5670,Associato non confermato,ALIBRANDI Giuseppe,M,MESSINA,Scienze Matematiche Fisiche e Naturali,CHIM/03,,"CHIMICA INORGANICA,CHIMICA ANALITICA E CHIMICA FISICA",2001,03 - Scienze chimiche
5671,Ordinario,ALLEGRA Giuseppe,M,Politecnico di MILANO,Ingegneria III,CHIM/07,,"CHIMICA, MATERIALI E INGEGNERIA CHIMICA",2001,03 - Scienze chimiche
